Taxonomic lineage (GENUS)	Taxonomic lineage (SPECIES)	Taxonomic lineage IDs (GENUS)	Taxonomic lineage IDs (SPECIES)	KEGG	KO	EC number	COG ID	MP1	MP2	MP3	MP4
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1971		3.1.-.-	COG4880				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0				COG0811				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1879	K00680	4.6.1.1	COG1357				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0415							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0414	K00754,K08884,K00908,K01277,K02208,K00476,K00908,K00908,K00908,K00754,K08287,K00908,K01179,K00754,K00908,K01768,K02350,K00575,K00908,K06026,K00908,K00908,K02350,K03797,K00908,K05345,K00575,K06026,K07126	2.4.-.-	COG0457				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0103			COG2874				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0190	K01126,K01126	3.1.4.46	COG0584				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K00754,K08884,K00908,K01277,K02208,K00476,K00908,K00908,K00908,K00754,K08287,K00908,K01179,K00754,K00908,K01768,K02350,K00575,K00908,K06026,K00908,K00908,K02350,K03797,K00908,K05345,K00575,K06026,K07126	2.4.-.-	COG0457				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0213		3.6.3.24	COG1124				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2141		1.1.1.18	COG0673				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3140			COG0727				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3141	K01112,K07024,K07024,K07024,K07024,K07024,K07024,K07024	3.1.3.18	COG0561				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K00048	1.1.1.1	COG1454				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0544							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0541							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3225	K03572	3.6.1.7	COG0323				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0				COG0573				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3137		1.14.99.29	COG1413				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1242	K01652	2.2.1.6	COG0028				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0200							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2107	K00203	1.2.99.5	COG1153				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2933	K06943		COG1084				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1140							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1490	K21220						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1033	K04517	1.3.1.12	COG0287				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1221							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0696							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3227	K00145	1.2.1.38	COG0002				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1061		6.3.5.3	COG0046				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0814	K24915						
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1422							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0889	K00937	2.7.4.1	COG0855				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2997		2.7.13.3	COG2202				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1009	K07481		COG3039				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1113							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0288		3.6.3.41	COG1131				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2743	K20881						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2737							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1190			COG2405				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1189							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3431	K05770						
Methanothrix	Methanothrix harundinacea	2222.0	301375.0	mhi:Mhar_2304							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0623			COG0004				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0779		6.3.1.2	COG0174				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1179	K02124	3.6.3.14	COG0636				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3205	K02007		COG0310				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			2.6.1.16	COG2222				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1773	K02121	3.6.3.14	COG1390				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			3.4.24.-	COG0750				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2721	K00573	2.1.1.77	COG2518				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2724		2.10.1.1	COG1763				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K01094,K01362	2.7.1.107	COG0671				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2702							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1218	K23255						
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			3.5.1.28	COG1305				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0553							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0926							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0228		3.6.1.-	COG0327				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3145		2.4.1.-	COG0438				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1640			COG1510				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			1.8.4.11	COG0785				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			6.3.4.19	COG0037				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			5.3.1.13	COG0794				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K03657	6.3.2.6	COG0628				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0331		4.6.1.1	COG0840				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1263							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2634							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1866	K07725						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1999	K02016	1.1.1.23	COG0614				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0730							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0710		5.4.1.2	COG1598				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0				COG2244				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0719	K04035,K04035,K04035,K00540	4.-.-.-	COG1032				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0724	K00754,K00754,K00721,K00754,K00754,K00754,K00754,K00754	3.1.3.3	COG0463				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3081							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3082	K00299	1.18.1.1	COG0655				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0624	K09729						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1119	K07557	2.6.1.97	COG1549				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2518	K09695	3.6.3.41	COG1131				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0146		3.6.4.1	COG4637				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0312							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0820							
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3563							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0241			COG1733				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2431							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2983							
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			2.7.13.3	COG2202				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1149	K03147	1.6.5.3	COG0422				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2273	K07442	2.1.1.-	COG2519				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0517	K15383						
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2723	K01439	2.5.1.56	COG0624				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0844		1.6.5.3	COG0477				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1045		5.6.2.2	COG0188				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0342		7.2.2.10	COG0474				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2994							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2995			COG3467				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2267	K01719	4.2.1.75	COG1587				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3065	K16011	2.7.7.13	COG0662				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2441		3.4.24.-	COG3291				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0403	K07114						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1772	K02119						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3055	K01933	6.3.3.1	COG0150				
Methanothrix	Methanothrix harundinacea	2222.0	301375.0	mhi:Mhar_1110	K00754,K00754,K00721,K00754,K00754,K00754,K00754,K00754	3.1.3.3	COG0463				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2638		2.7.13.3	COG2204				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2640		2.7.13.3	COG4251				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2639		2.1.1.13	COG5012				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2162		1.2.7.4	COG1149				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2545	K01591	4.1.1.23	COG0284				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0964	K00567	2.1.1.63	COG0350				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0819							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0812		3.4.24.-	COG4783				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K01758,K01739,K01758		COG0626				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0156							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3238							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0151		2.3.3.10	COG3425				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1419		2.7.13.3	COG0642				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1739		2.7.13.3	COG2202				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0534	K00355	1.6.5.2	COG2249				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0533	K03574	3.6.1.-	COG0494				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1646		3.1.21.-	COG0535				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0212	K01669	4.1.99.3	COG0415				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2145	K03422						
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2787			COG4804				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0594		3.6.4.-	COG1201				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0917		2.7.4.16	COG2144				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1244	K04035,K04035,K04035,K00540	4.-.-.-	COG1032				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0100							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2087	K09817	3.6.3.-	COG1121				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0645	K07497	2.7.7.49	COG2801				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1399			COG5464				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1397							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2090							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2731			COG3359				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1071							
Methanothrix	Methanothrix harundinacea	2222.0	301375.0	mhi:Mhar_0139			COG4889				
Methanothrix	Methanothrix harundinacea	2222.0	301375.0	mhi:Mhar_1106	K00754,K00754,K00754,K00703,K00705,K00754,K00754,K08239,K00754,K00754,K03429,K00754,K00754,K08256,K00754,K08256,K00754,K00705,K00754,K02840,K00754,K00754	2.4.1.-	COG0438				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			1.12.98.1	COG1035				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0686		2.1.1.245	COG1456				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			5.3.2.-	COG1942				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			6.3.4.23					
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1050		4.2.99.18	COG0177				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1049		2.4.2.28	COG0005				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			3.6.1.-	COG2229				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0986		2.7.13.3	COG3706				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2074							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0811							
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K00754,K00754,K00754,K00703,K00705,K00754,K00754,K08239,K00754,K00754,K03429,K00754,K00754,K08256,K00754,K08256,K00754,K00705,K00754,K02840,K00754,K00754	2.4.1.-	COG0438				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0606		6.1.1.5	COG0060				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2338							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2544	K07729		COG1476				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0		K00536,K00299,K03809,K00230,K00536,K03809,K03809,K00230,K03839,K12264,K03839,K00230	1.8.1.2	COG0716				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2094	K14093		COG4041				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2133							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1156		2.7.7.7	COG0417				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1125		3.6.1.-	COG1379				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0557		2.7.1.23	COG3199				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0674							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1970	K22585		COG1602				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0408							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1884							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2666			COG4189				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0227							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2763							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0493		2.7.13.3	COG3706				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1544							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0957							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1425							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1005	K03738	1.2.7.5	COG2414				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2069		2.7.13.3	COG2202				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0111		3.5.1.44	COG1871				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0796							
Methanothrix	Methanothrix harundinacea	2222.0	301375.0	mhi:Mhar_1859	K02469,K03427,K03427,K03427	2.1.1.72	COG0286				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2989		2.1.1.201	COG2226				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0277	K25034	1.1.1.23	COG0614				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2341			COG3388				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0973	K26599	2.4.2.10	COG0856				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2755		3.4.24.-	COG4783				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			2.7.13.3	COG2202				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2926							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0575	K06885	6.3.2.6	COG1078				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1503							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1664							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0178		5.3.4.1	COG0484				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_3477	K09722	6.3.2.36					
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0			2.4.99.21					
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1792		2.8.1.6	COG2516				
Methanothrix	Methanothrix harundinacea	2222.0	301375.0	mhi:Mhar_1961							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1782	K01151	3.1.21.2	COG0648				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0313	K07333		COG1955				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0664	K07219	2.10.1.1	COG0303				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0664	K03750	2.10.1.1	COG0303				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1063							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1960	K06897		COG1237				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_1028		3.4.24.-	COG5010				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0995		2.4.-.-	COG0457				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0968	K03293		COG0833				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_3079	K00963	2.7.7.9	COG1210				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1982		1.2.99.5	COG1229				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1981		1.2.7.12	COG2218				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2775		2.7.13.3	COG2205				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0365	K02013	3.6.3.34	COG1120				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0372		1.6.5.3	COG2006				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0367	K04068	1.97.1.4	COG1180				
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0				COG1689				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_1058							
Methanobacterium	Methanobacterium formicicum	2160.0	2162.0								
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2250	K01990	3.6.3.41	COG1131				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2039							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2813	K00754,K00754,K00754,K00703,K00705,K00754,K00754,K08239,K00754,K00754,K03429,K00754,K00754,K08256,K00754,K08256,K00754,K00705,K00754,K02840,K00754,K00754	2.4.1.-	COG0438				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_0878	K18843	5.4.1.2	COG1598				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2028		2.4.2.19	COG0157				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2422			COG1669				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2862		5.4.1.2	COG1598				
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2848							
Methanothrix	Methanothrix soehngenii	2222.0	2223.0	mcj:MCON_2850	K01512	3.6.1.7	COG1254				
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_0382		5.1.3.14					
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2846,mhu:Mhun_2847							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2596							
Methanospirillum	Methanospirillum hungatei	2202.0	2203.0	mhu:Mhun_2940		3.1.-.-	COG0468				
